时间,价格,涨跌,成交量,成交额,性质
成交时间,成交价格,价格变动,成交量,成交金额,性质
13:38:29,57.55,-0.03,12,69086,卖盘
13:38:32,57.58,0.03,10,57577,买盘
13:38:35,57.56,-0.02,42,241760,中性盘
13:38:38,57.56,0.0,2,11512,卖盘
13:38:41,57.56,0.0,34,195705,卖盘
13:38:44,57.56,0.0,21,120916,卖盘
13:38:47,57.56,0.0,28,161157,卖盘
13:38:50,57.53,-0.03,34,195696,卖盘
13:38:53,57.53,0.0,21,120846,卖盘
13:38:56,57.55,0.02,5,28778,卖盘
13:38:59,57.55,0.0,1,5755,卖盘
13:39:02,57.56,0.01,46,264750,买盘
13:39:05,57.55,-0.01,23,132370,卖盘
13:39:08,57.56,0.01,19,109332,买盘
13:39:11,57.55,-0.01,15,86325,卖盘
13:39:17,57.53,-0.02,3,17259,卖盘
13:39:20,57.5,-0.03,54,310630,卖盘
13:39:23,57.5,0.0,5,28753,卖盘
13:39:26,57.5,0.0,56,322027,卖盘
13:39:29,57.5,0.0,14,80504,卖盘
13:39:32,57.5,0.0,10,57500,买盘
13:39:35,57.49,-0.01,2,11498,卖盘
13:39:38,57.49,0.0,15,86235,卖盘
13:39:41,57.49,0.0,23,132229,卖盘
13:39:44,57.49,0.0,126,724493,卖盘
13:39:47,57.49,0.0,17,97743,卖盘
13:39:50,57.49,0.0,47,270203,卖盘
13:39:53,57.49,0.0,2,11498,买盘
13:39:56,57.49,0.0,26,149472,买盘
13:39:59,57.48,-0.01,69,396661,卖盘
13:40:02,57.47,-0.01,4,22988,卖盘
13:40:05,57.47,0.0,8,45959,中性盘
13:40:08,57.48,0.01,16,91944,买盘
13:40:11,57.48,0.0,59,338969,买盘
13:40:14,57.45,-0.03,6,34473,卖盘
13:40:17,57.47,0.02,28,160879,买盘
13:40:20,57.46,-0.01,1,5746,卖盘
13:40:23,57.45,-0.01,17,97665,卖盘
13:40:26,57.4,-0.05,31,177976,卖盘
13:40:29,57.36,-0.04,31,177920,卖盘
13:40:32,57.37,0.01,5,28685,中性盘
13:40:35,57.37,0.0,3,17213,卖盘
13:40:38,57.38,0.01,11,63122,中性盘
13:40:41,57.37,-0.01,41,235217,卖盘
13:40:44,57.37,0.0,32,183580,卖盘
13:40:47,57.37,0.0,16,91704,买盘
13:40:50,57.27,-0.1,3,17181,卖盘
13:40:53,57.28,0.01,30,171851,卖盘
13:40:56,57.31,0.03,2,11462,中性盘
13:40:59,57.35,0.04,3,17205,买盘
13:41:02,57.31,-0.04,43,246448,卖盘
13:41:05,57.3,-0.01,16,91691,卖盘
13:41:08,57.3,0.0,18,103141,卖盘
13:41:11,57.3,0.0,13,74490,卖盘
13:41:14,57.28,-0.02,16,91667,卖盘
13:41:17,57.28,0.0,10,57295,卖盘
13:41:20,57.28,0.0,50,286348,卖盘
13:41:23,57.25,-0.03,54,309153,卖盘
13:41:26,57.26,0.01,33,188968,卖盘
13:41:29,57.26,0.0,1,5726,卖盘
13:41:32,57.25,-0.01,56,320653,卖盘
13:41:35,57.25,0.0,4,22900,卖盘
13:41:38,57.25,0.0,44,251900,卖盘
13:41:41,57.25,0.0,11,62975,卖盘
13:41:44,57.25,0.0,21,120225,买盘
13:41:47,57.23,-0.02,32,183179,卖盘
13:41:50,57.24,0.01,47,269029,买盘
13:41:53,57.22,-0.02,65,372090,卖盘
13:41:56,57.22,0.0,22,125885,卖盘
13:41:59,57.22,0.0,29,165940,卖盘
13:42:02,57.26,0.04,97,555261,买盘
13:42:05,57.32,0.06,149,853723,买盘
13:42:08,57.32,0.0,26,149032,中性盘
13:42:11,57.32,0.0,11,63055,卖盘
13:42:14,57.33,0.01,7,40139,中性盘
13:42:17,57.33,0.0,22,126132,卖盘
13:42:20,57.33,0.0,18,103205,卖盘
13:42:23,57.32,-0.01,33,189218,卖盘
13:42:26,57.32,0.0,14,80249,卖盘
13:42:29,57.32,0.0,21,120371,买盘
13:42:32,57.29,-0.03,16,91670,卖盘
13:42:35,57.32,0.03,15,85977,买盘
13:42:38,57.26,-0.06,40,229187,卖盘
13:42:41,57.32,0.06,4,22928,买盘
13:42:44,57.28,-0.04,13,74478,中性盘
13:42:47,57.27,-0.01,9,51549,卖盘
13:42:50,57.29,0.02,3,17187,买盘
13:42:53,57.27,-0.02,17,97360,卖盘
13:42:56,57.28,0.01,6,34367,买盘
13:42:59,57.26,-0.02,76,435244,卖盘
13:43:02,57.27,0.01,2,11454,买盘
13:43:05,57.26,-0.01,1,5726,卖盘
13:43:08,57.26,0.0,31,177506,卖盘
13:43:11,57.25,-0.01,39,223281,卖盘
13:43:14,57.22,-0.03,34,194641,卖盘
13:43:17,57.22,0.0,2,11444,卖盘
13:43:20,57.22,0.0,6,34334,卖盘
13:43:23,57.24,0.02,57,326160,买盘
13:43:26,57.24,0.0,17,97277,买盘
13:43:29,57.24,0.0,4,22896,买盘
13:43:32,57.22,-0.02,29,165990,卖盘
13:43:38,57.24,0.02,27,154511,买盘
13:43:41,57.24,0.0,1,5724,卖盘
13:43:44,57.24,0.0,2,11448,卖盘
13:43:47,57.24,0.0,25,143103,卖盘
13:43:50,57.24,0.0,4,22896,卖盘
13:43:56,57.24,0.0,41,234670,买盘
13:43:59,57.24,0.0,6,34344,买盘
13:44:02,57.24,0.0,12,68672,买盘
13:44:05,57.23,-0.01,7,40057,中性盘
13:44:08,57.23,0.0,45,257501,买盘
13:44:11,57.22,-0.01,12,68671,卖盘
13:44:14,57.21,-0.01,32,183104,卖盘
13:44:17,57.23,0.02,6,34338,买盘
13:44:20,57.2,-0.03,75,429050,卖盘
13:44:23,57.2,0.0,30,171604,卖盘
13:44:26,57.21,0.01,3,17163,买盘
13:44:29,57.2,-0.01,36,205941,卖盘
13:44:32,57.22,0.02,70,400414,买盘
13:44:35,57.21,-0.01,13,74373,卖盘
13:44:38,57.21,0.0,2,11442,买盘
13:44:41,57.2,-0.01,26,148725,卖盘
13:44:44,57.2,0.0,5,28600,卖盘
13:44:47,57.21,0.01,2,11442,买盘
13:44:50,57.2,-0.01,2,11440,卖盘
13:44:53,57.21,0.01,64,366084,买盘
13:44:56,57.2,-0.01,103,589160,卖盘
13:44:59,57.2,0.0,10,57197,买盘
13:45:02,57.2,0.0,42,240235,买盘
13:45:05,57.2,0.0,22,125826,买盘
13:45:08,57.23,0.03,61,349324,买盘
13:45:11,57.23,0.0,30,171686,买盘
13:45:14,57.24,0.01,25,143091,买盘
13:45:17,57.26,0.02,128,732803,买盘
13:45:20,57.27,0.01,16,91622,买盘
13:45:23,57.28,0.01,33,188966,买盘
13:45:26,57.3,0.02,25,143202,买盘
13:45:29,57.3,0.0,2,11460,卖盘
13:45:32,57.32,0.02,39,223430,买盘
13:45:35,57.32,0.0,13,74510,买盘
13:45:38,57.33,0.01,43,246519,买盘
13:45:41,57.35,0.02,45,258042,买盘
13:45:44,57.35,0.0,9,51615,买盘
13:45:47,57.33,-0.02,7,40136,卖盘
13:45:50,57.34,0.01,22,126149,中性盘
13:45:53,57.34,0.0,3,17202,买盘
13:45:56,57.34,0.0,25,143337,买盘
13:45:59,57.34,0.0,3,17202,卖盘
13:46:02,57.36,0.02,67,384267,买盘
13:46:05,57.36,0.0,17,97488,买盘
13:46:08,57.36,0.0,52,298257,买盘
13:46:11,57.36,0.0,28,160612,买盘
13:46:14,57.37,0.01,9,51633,买盘
13:46:17,57.39,0.02,38,218034,买盘
13:46:20,57.39,0.0,11,63129,买盘
13:46:23,57.39,0.0,17,97538,买盘
13:46:26,57.38,-0.01,3,17212,买盘
13:46:29,57.39,0.01,27,154900,买盘
13:46:32,57.39,0.0,9,51651,买盘
13:46:35,57.36,-0.03,1,5736,中性盘
13:46:38,57.39,0.03,7,40173,买盘
13:46:41,57.39,0.0,2,11478,买盘
13:46:44,57.4,0.01,38,218037,买盘
13:46:50,57.36,-0.04,10,57372,卖盘
13:46:53,57.37,0.01,6,34445,中性盘
13:46:56,57.45,0.08,47,269704,买盘
13:47:02,57.36,-0.09,2,11472,卖盘
13:47:05,57.43,0.07,33,189295,买盘
13:47:11,57.35,-0.08,17,97511,卖盘
13:47:14,57.42,0.07,2,11484,买盘
13:47:17,57.41,-0.01,20,114794,买盘
13:47:20,57.41,0.0,7,40187,卖盘
13:47:23,57.4,-0.01,14,80360,中性盘
13:47:26,57.4,0.0,16,91840,卖盘
13:47:29,57.43,0.03,40,229655,买盘
13:47:32,57.4,-0.03,68,390319,卖盘
13:47:35,57.4,0.0,1,5740,卖盘
13:47:38,57.4,0.0,75,430614,卖盘
13:47:41,57.4,0.0,15,86082,卖盘
13:47:44,57.4,0.0,38,218121,买盘
13:47:47,57.4,0.0,69,396060,卖盘
13:47:50,57.4,0.0,48,275568,卖盘
13:47:53,57.4,0.0,17,97580,买盘
13:47:56,57.4,0.0,4,22960,买盘
13:48:02,57.37,-0.03,11,63107,卖盘
13:48:05,57.35,-0.02,20,114718,卖盘
13:48:11,57.35,0.0,17,97509,卖盘
13:48:14,57.36,0.01,1,5736,买盘
13:48:20,57.35,-0.01,43,246614,卖盘
13:48:23,57.4,0.05,90,516466,买盘
13:48:29,57.36,-0.04,4,22947,中性盘
13:48:32,57.36,0.0,2,11472,卖盘
13:48:35,57.36,0.0,75,430200,卖盘
13:48:38,57.37,0.01,100,574055,中性盘
13:48:41,57.36,-0.01,33,189318,卖盘
13:48:44,57.37,0.01,2,11477,中性盘
13:48:47,57.4,0.03,1,5740,买盘
13:48:53,57.37,-0.03,13,74590,卖盘
13:48:59,57.37,0.0,4,22951,卖盘
13:49:02,57.37,0.0,12,68844,卖盘
13:49:08,57.38,0.01,21,120486,中性盘
13:49:11,57.38,0.0,2,11476,卖盘
13:49:14,57.36,-0.02,4,22944,卖盘
13:49:20,57.36,0.0,1,5736,卖盘
13:49:23,57.36,0.0,27,154855,卖盘
13:49:26,57.36,0.0,8,45888,买盘
13:49:29,57.36,0.0,53,303940,买盘
13:49:32,57.35,-0.01,8,45885,中性盘
13:49:35,57.35,0.0,23,131905,卖盘
13:49:38,57.35,0.0,13,74553,卖盘
13:49:44,57.35,0.0,55,315425,卖盘
13:49:47,57.34,-0.01,29,166294,卖盘
13:49:50,57.34,0.0,5,28670,卖盘
13:49:53,57.34,0.0,19,108946,卖盘
13:49:56,57.34,0.0,18,103212,卖盘
13:49:59,57.34,0.0,29,166288,卖盘
13:50:02,57.33,-0.01,18,103210,卖盘
13:50:05,57.33,0.0,5,28665,卖盘
13:50:08,57.33,0.0,5,28668,卖盘
13:50:11,57.33,0.0,14,80262,卖盘
13:50:14,57.34,0.01,38,217862,买盘
13:50:17,57.3,-0.04,17,97441,卖盘
13:50:20,57.32,0.02,14,80248,中性盘
13:50:23,57.32,0.0,14,80226,买盘
13:50:26,57.31,-0.01,42,240702,中性盘
13:50:29,57.3,-0.01,19,108879,卖盘
13:50:32,57.31,0.01,7,40111,买盘
13:50:35,57.3,-0.01,14,80220,卖盘
13:50:38,57.28,-0.02,1,5728,卖盘
13:50:41,57.28,0.0,7,40096,卖盘
13:50:44,57.28,0.0,18,103104,卖盘
13:50:47,57.28,0.0,16,91648,买盘
13:50:50,57.23,-0.05,17,97318,卖盘
13:50:53,57.25,0.02,3,17173,买盘
13:50:56,57.22,-0.03,111,635754,卖盘
13:50:59,57.25,0.03,3,17173,买盘
13:51:02,57.25,0.0,31,177428,中性盘
13:51:05,57.25,0.0,29,166066,中性盘
13:51:08,57.24,-0.01,12,68698,卖盘
13:51:11,57.24,0.0,33,188920,卖盘
13:51:17,57.23,-0.01,60,343440,卖盘
13:51:20,57.24,0.01,8,45792,中性盘
13:51:23,57.24,0.0,18,103032,卖盘
13:51:26,57.26,0.02,32,183156,中性盘
13:51:29,57.26,0.0,6,34358,卖盘
13:51:32,57.26,0.0,1,5726,卖盘
13:51:35,57.27,0.01,36,206123,卖盘
13:51:38,57.28,0.01,3,17178,买盘
13:51:41,57.28,0.0,10,57271,买盘
13:51:44,57.28,0.0,4,22912,买盘
13:51:47,57.29,0.01,15,85918,买盘
13:51:50,57.29,0.0,8,45832,买盘
13:51:53,57.28,-0.01,16,91648,卖盘
13:51:56,57.27,-0.01,2,11455,卖盘
13:52:02,57.27,0.0,52,297867,卖盘
13:52:05,57.28,0.01,63,360692,卖盘
13:52:08,57.29,0.01,6,34376,卖盘
13:52:11,57.3,0.01,48,275015,买盘
13:52:14,57.29,-0.01,2,11459,卖盘
13:52:17,57.3,0.01,19,108854,买盘
13:52:20,57.29,-0.01,1,5729,卖盘
13:52:23,57.29,0.0,5,28645,卖盘
13:52:26,57.29,0.0,8,45832,卖盘
13:52:29,57.29,0.0,53,303637,卖盘
13:52:32,57.29,0.0,50,286450,买盘
13:52:35,57.28,-0.01,1,5728,卖盘
13:52:38,57.28,0.0,16,91648,卖盘
13:52:41,57.28,0.0,7,40096,卖盘
13:52:44,57.28,0.0,17,97381,卖盘
13:52:47,57.28,0.0,3,17184,卖盘
13:52:50,57.28,0.0,34,194766,卖盘
13:52:53,57.29,0.01,6,34374,买盘
13:52:56,57.28,-0.01,10,57286,卖盘
13:52:59,57.28,0.0,6,34368,卖盘
13:53:02,57.28,0.0,6,34370,卖盘
13:53:05,57.28,0.0,21,120275,卖盘
13:53:08,57.28,0.0,6,34369,卖盘
13:53:11,57.29,0.01,6,34369,买盘
13:53:14,57.28,-0.01,6,34368,卖盘
13:53:20,57.28,0.0,121,693177,卖盘
13:53:23,57.26,-0.02,1,5726,卖盘
13:53:26,57.28,0.02,35,200427,买盘
13:53:32,57.27,-0.01,4,22908,中性盘
13:53:35,57.27,0.0,50,286382,买盘
13:53:44,57.27,0.0,19,108799,买盘
13:53:47,57.27,0.0,20,114540,卖盘
13:53:53,57.27,0.0,1,5727,卖盘
13:53:59,57.27,0.0,4,22908,卖盘
13:54:02,57.28,0.01,18,103096,买盘
13:54:05,57.27,-0.01,21,120279,卖盘
13:54:11,57.28,0.01,5,28635,买盘
13:54:17,57.28,0.0,4,22911,买盘
13:54:20,57.27,-0.01,8,45816,卖盘
13:54:23,57.27,0.0,20,114540,卖盘
13:54:26,57.26,-0.01,24,137436,卖盘
13:54:29,57.26,0.0,21,120261,卖盘
13:54:32,57.26,0.0,7,40082,卖盘
13:54:35,57.26,0.0,62,355014,卖盘
13:54:41,57.26,0.0,14,80164,卖盘
13:54:44,57.26,0.0,4,22904,卖盘
13:54:47,57.26,0.0,50,286300,卖盘
13:54:50,57.26,0.0,9,51534,买盘
13:54:53,57.24,-0.02,63,360689,卖盘
13:54:56,57.25,0.01,1,5725,买盘
13:54:59,57.24,-0.01,21,120204,卖盘
13:55:02,57.24,0.0,11,62961,卖盘
13:55:05,57.24,0.0,16,91598,卖盘
13:55:08,57.24,0.0,5,28620,卖盘
13:55:11,57.24,0.0,2,11448,卖盘
13:55:14,57.24,0.0,10,57240,卖盘
13:55:17,57.21,-0.03,52,297556,卖盘
13:55:20,57.2,-0.01,12,68645,卖盘
13:55:26,57.23,0.03,3,17166,买盘
13:55:29,57.21,-0.02,9,51496,卖盘
13:55:32,57.22,0.01,13,74402,买盘
13:55:35,57.24,0.02,4,22896,买盘
13:55:38,57.24,0.0,4,22896,卖盘
13:55:41,57.24,0.0,11,62966,卖盘
13:55:44,57.24,0.0,29,165981,买盘
13:55:50,57.25,0.01,38,217550,买盘
13:55:53,57.25,0.0,8,45800,卖盘
13:55:59,57.24,-0.01,69,395082,卖盘
13:56:02,57.25,0.01,8,45801,卖盘
13:56:05,57.25,0.0,18,103034,买盘
13:56:08,57.25,0.0,11,62974,买盘
13:56:14,57.24,-0.01,21,120212,卖盘
13:56:17,57.25,0.01,34,194646,买盘
13:56:20,57.25,0.0,3,17173,买盘
13:56:23,57.24,-0.01,26,148827,卖盘
13:56:26,57.25,0.01,34,194649,买盘
13:56:29,57.25,0.0,23,131676,卖盘
13:56:32,57.24,-0.01,9,51519,卖盘
13:56:35,57.25,0.01,12,68700,卖盘
13:56:38,57.25,0.0,16,91600,卖盘
13:56:41,57.26,0.01,54,309184,买盘
13:56:44,57.26,0.0,2,11452,卖盘
13:56:47,57.26,0.0,26,148879,卖盘
13:56:50,57.26,0.0,24,137426,卖盘
13:56:53,57.26,0.0,9,51534,卖盘
13:56:56,57.26,0.0,4,22904,卖盘
13:56:59,57.26,0.0,25,143164,卖盘
13:57:02,57.27,0.01,57,326432,买盘
13:57:05,57.3,0.03,91,521328,买盘
13:57:08,57.32,0.02,83,475612,买盘
13:57:11,57.33,0.01,28,160524,买盘
13:57:14,57.34,0.01,16,91739,买盘
13:57:17,57.34,0.0,33,189191,买盘
13:57:20,57.34,0.0,10,57349,卖盘
13:57:23,57.34,0.0,6,34409,卖盘
13:57:26,57.35,0.01,127,728330,买盘
13:57:29,57.36,0.01,34,195009,买盘
13:57:32,57.37,0.01,65,372786,买盘
13:57:35,57.36,-0.01,22,126199,中性盘
13:57:38,57.37,0.01,6,34420,买盘
13:57:47,57.37,0.0,1,5737,卖盘
13:57:50,57.37,0.0,1,5737,卖盘
13:57:53,57.38,0.01,2,11476,买盘
13:57:56,57.37,-0.01,35,200829,卖盘
13:57:59,57.38,0.01,6,34426,卖盘
13:58:02,57.4,0.02,1,5740,买盘
13:58:05,57.4,0.0,7,40179,买盘
13:58:08,57.4,0.0,37,212380,买盘
13:58:11,57.4,0.0,34,195160,卖盘
13:58:14,57.4,0.0,15,86100,卖盘
13:58:17,57.4,0.0,79,453523,卖盘
13:58:23,57.4,0.0,20,114804,卖盘
13:58:26,57.42,0.02,125,717629,买盘
13:58:29,57.4,-0.02,33,189420,中性盘
13:58:32,57.39,-0.01,54,310004,卖盘
13:58:35,57.4,0.01,11,63140,买盘
13:58:38,57.37,-0.03,5,28689,卖盘
13:58:44,57.35,-0.02,29,166354,卖盘
13:58:47,57.37,0.02,12,68863,中性盘
13:58:50,57.36,-0.01,5,28687,中性盘
13:58:53,57.36,0.0,18,103248,卖盘
13:58:56,57.37,0.01,3,17217,中性盘
13:58:59,57.4,0.03,4,22958,买盘
13:59:02,57.38,-0.02,14,80342,卖盘
13:59:05,57.4,0.02,10,57400,买盘
13:59:08,57.38,-0.02,2,11476,卖盘
13:59:11,57.39,0.01,37,212367,买盘
13:59:14,57.39,0.0,3,17217,卖盘
13:59:17,57.39,0.0,50,286950,卖盘
13:59:20,57.39,0.0,39,223821,买盘
13:59:23,57.39,0.0,20,114765,买盘
13:59:26,57.38,-0.01,32,183616,卖盘
13:59:29,57.38,0.0,10,57374,买盘
13:59:32,57.38,0.0,19,109019,买盘
13:59:35,57.38,0.0,1,5738,卖盘
13:59:38,57.39,0.01,35,200865,买盘
13:59:41,57.39,0.0,14,80347,卖盘
13:59:44,57.39,0.0,1,5739,卖盘
13:59:47,57.39,0.0,13,74607,卖盘
13:59:53,57.39,0.0,2,11478,买盘
13:59:56,57.38,-0.01,45,258254,卖盘
13:59:59,57.39,0.01,53,304117,买盘
14:00:02,57.37,-0.02,12,68854,卖盘
14:00:05,57.39,0.02,11,63139,卖盘
14:00:08,57.4,0.01,3,17220,买盘
14:00:11,57.4,0.0,18,103303,买盘
14:00:14,57.4,0.0,10,57400,买盘
14:00:17,57.4,0.0,50,287000,买盘
14:00:23,57.4,0.0,19,109046,买盘
14:00:26,57.39,-0.01,1,5739,卖盘
14:00:29,57.4,0.01,60,344398,买盘
14:00:32,57.42,0.02,98,562692,买盘
14:00:35,57.43,0.01,15,86142,买盘
14:00:38,57.44,0.01,29,166560,买盘
14:00:41,57.43,-0.01,11,63175,卖盘
14:00:44,57.44,0.01,11,63175,买盘
14:00:47,57.43,-0.01,8,45944,卖盘
14:00:50,57.43,0.0,58,333148,买盘
14:00:53,57.42,-0.01,18,103385,中性盘
14:00:59,57.43,0.01,14,80402,卖盘
14:01:02,57.43,0.0,4,22972,卖盘
14:01:05,57.45,0.02,48,275712,买盘
14:01:08,57.45,0.0,44,252737,买盘
14:01:11,57.46,0.01,119,683663,买盘
14:01:14,57.47,0.01,41,235574,买盘
14:01:20,57.46,-0.01,31,178126,中性盘
14:01:23,57.47,0.01,49,281512,买盘
14:01:26,57.47,0.0,25,143658,买盘
14:01:29,57.47,0.0,37,212605,买盘
14:01:32,57.47,0.0,3,17241,卖盘
14:01:35,57.47,0.0,33,189651,卖盘
14:01:38,57.47,0.0,18,103446,买盘
14:01:41,57.47,0.0,6,34482,买盘
14:01:44,57.46,-0.01,121,695450,卖盘
14:01:47,57.46,0.0,89,511394,卖盘
14:01:50,57.46,0.0,91,522840,买盘
14:01:53,57.45,-0.01,26,149377,卖盘
14:01:56,57.45,0.0,25,143625,卖盘
14:01:59,57.45,0.0,51,292985,卖盘
14:02:02,57.44,-0.01,7,40208,卖盘
14:02:05,57.44,0.0,10,57440,卖盘
14:02:08,57.43,-0.01,77,442227,卖盘
14:02:11,57.44,0.01,70,402076,买盘
14:02:14,57.44,0.0,44,252736,卖盘
14:02:17,57.45,0.01,54,310178,买盘
14:02:20,57.44,-0.01,24,137856,卖盘
14:02:23,57.44,0.0,33,189557,卖盘
14:02:26,57.43,-0.01,46,264230,卖盘
14:02:29,57.44,0.01,57,327376,买盘
14:02:32,57.44,0.0,14,80416,卖盘
14:02:35,57.43,-0.01,41,235463,卖盘
14:02:38,57.4,-0.03,7,40182,卖盘
14:02:41,57.42,0.02,15,86135,卖盘
14:02:44,57.4,-0.02,33,189465,卖盘
14:02:47,57.4,0.0,18,103354,卖盘
14:02:50,57.41,0.01,50,287106,中性盘
14:02:53,57.41,0.0,19,109081,卖盘
14:02:56,57.41,0.0,2,11482,卖盘
14:02:59,57.41,0.0,2,11483,卖盘
14:03:02,57.41,0.0,36,206676,卖盘
14:03:05,57.41,0.0,2,11482,买盘
14:03:08,57.41,0.0,36,206680,买盘
14:03:11,57.41,0.0,10,57410,卖盘
14:03:14,57.41,0.0,18,103326,买盘
14:03:17,57.4,-0.01,25,143532,卖盘
14:03:20,57.4,0.0,11,63140,卖盘
14:03:23,57.41,0.01,45,258330,买盘
14:03:26,57.4,-0.01,87,499424,卖盘
14:03:29,57.41,0.01,22,126294,中性盘
14:03:32,57.4,-0.01,46,264038,卖盘
14:03:35,57.35,-0.05,49,281099,卖盘
14:03:38,57.3,-0.05,67,384067,卖盘
14:03:41,57.3,0.0,12,68767,卖盘
14:03:44,57.29,-0.01,1,5729,卖盘
14:03:47,57.29,0.0,34,194785,买盘
14:03:50,57.29,0.0,7,40106,卖盘
14:03:53,57.25,-0.04,32,183297,卖盘
14:03:56,57.24,-0.01,5,28621,卖盘
14:03:59,57.24,0.0,30,171729,卖盘
14:04:02,57.24,0.0,39,223236,卖盘
14:04:05,57.22,-0.02,23,131609,卖盘
14:04:08,57.23,0.01,58,331976,买盘
14:04:11,57.21,-0.02,48,274666,卖盘
14:04:14,57.21,0.0,10,57215,卖盘
14:04:17,57.22,0.01,223,1276265,买盘
14:04:20,57.24,0.02,35,200291,中性盘
14:04:23,57.26,0.02,18,103100,中性盘
14:04:26,57.29,0.03,7,40089,买盘
14:04:29,57.27,-0.02,21,120257,中性盘
14:04:32,57.26,-0.01,40,229056,卖盘
14:04:35,57.27,0.01,24,137448,中性盘
14:04:38,57.27,0.0,25,143181,卖盘
14:04:41,57.27,0.0,11,62997,卖盘
14:04:44,57.28,0.01,24,137450,买盘
14:04:47,57.28,0.0,18,103102,中性盘
14:04:50,57.28,0.0,3,17184,卖盘
14:04:53,57.29,0.01,5,28644,买盘
14:04:56,57.28,-0.01,26,148948,卖盘
14:04:59,57.28,0.0,48,274963,卖盘
14:05:02,57.28,0.0,1,5728,买盘
14:05:05,57.27,-0.01,22,125995,卖盘
14:05:08,57.28,0.01,48,274942,买盘
14:05:11,57.28,0.0,9,51554,卖盘
14:05:14,57.29,0.01,69,395279,买盘
14:05:17,57.28,-0.01,8,45825,卖盘
14:05:20,57.27,-0.01,24,137460,卖盘
14:05:23,57.28,0.01,15,85918,买盘
14:05:26,57.27,-0.01,24,137466,卖盘
14:05:29,57.27,0.0,4,22909,卖盘
14:05:32,57.28,0.01,94,538493,买盘
14:05:35,57.33,0.05,8,45856,买盘
14:05:38,57.33,0.0,52,298139,买盘
14:05:41,57.33,0.0,12,68796,卖盘
14:05:44,57.33,0.0,17,97463,卖盘
14:05:47,57.34,0.01,13,74548,中性盘
14:05:50,57.34,0.0,8,45873,卖盘
14:05:53,57.34,0.0,30,172024,卖盘
14:05:56,57.33,-0.01,1,5733,卖盘
14:05:59,57.34,0.01,12,68808,买盘
14:06:02,57.34,0.0,1,5734,买盘
14:06:05,57.33,-0.01,18,103198,卖盘
14:06:08,57.34,0.01,63,361228,买盘
14:06:11,57.34,0.0,37,212155,买盘
14:06:14,57.34,0.0,75,430159,卖盘
14:06:17,57.35,0.01,24,137690,卖盘
14:06:20,57.37,0.02,22,126209,中性盘
14:06:23,57.34,-0.03,23,131910,卖盘
14:06:26,57.38,0.04,2,11476,中性盘
14:06:29,57.4,0.02,41,235267,买盘
14:06:35,57.35,-0.05,2,11471,卖盘
14:06:38,57.35,0.0,11,63079,卖盘
14:06:41,57.36,0.01,3,17206,买盘
14:06:44,57.35,-0.01,27,154845,卖盘
14:06:50,57.37,0.02,11,63091,买盘
14:06:53,57.37,0.0,1,5737,卖盘
14:06:56,57.37,0.0,11,63107,卖盘
14:06:59,57.38,0.01,16,91816,买盘
14:07:02,57.38,0.0,32,183654,卖盘
14:07:05,57.39,0.01,9,51649,买盘
14:07:08,57.39,0.0,10,57390,卖盘
14:07:11,57.4,0.01,52,298435,买盘
14:07:14,57.41,0.01,6,34443,买盘
14:07:17,57.38,-0.03,7,40173,卖盘
14:07:23,57.41,0.03,18,103314,买盘
14:07:26,57.4,-0.01,27,154997,中性盘
14:07:29,57.4,0.0,26,149226,买盘
14:07:32,57.39,-0.01,34,195161,卖盘
14:07:35,57.39,0.0,19,109043,卖盘
14:07:38,57.39,0.0,5,28698,卖盘
14:07:44,57.39,0.0,6,34434,买盘
14:07:47,57.39,0.0,33,189389,买盘
14:07:50,57.4,0.01,27,154965,买盘
14:07:53,57.39,-0.01,49,281214,卖盘
14:07:56,57.39,0.0,70,401758,卖盘
14:07:59,57.4,0.01,45,258334,买盘
14:08:02,57.45,0.05,319,1831946,买盘
14:08:05,57.45,0.0,115,660510,买盘
14:08:08,57.45,0.0,10,57447,买盘
14:08:11,57.44,-0.01,45,258494,卖盘
14:08:14,57.45,0.01,7,40212,买盘
14:08:17,57.45,0.0,9,51705,卖盘
14:08:20,57.5,0.05,457,2626645,买盘
14:08:23,57.5,0.0,165,948598,买盘
14:08:26,57.47,-0.03,27,155180,卖盘
14:08:29,57.5,0.03,14,80501,买盘
14:08:32,57.5,0.0,34,195500,卖盘
14:08:35,57.5,0.0,45,258726,卖盘
14:08:41,57.46,-0.04,13,74725,卖盘
14:08:44,57.5,0.04,3,17242,买盘
14:08:47,57.49,-0.01,13,74749,卖盘
14:08:50,57.5,0.01,45,258664,买盘
14:08:53,57.5,0.0,18,103496,买盘
14:08:56,57.49,-0.01,25,143727,卖盘
14:08:59,57.5,0.01,138,793486,买盘
14:09:02,57.5,0.0,62,356500,卖盘
14:09:05,57.5,0.0,18,103500,卖盘
14:09:08,57.49,-0.01,53,304721,卖盘
14:09:11,57.5,0.01,109,626834,买盘
14:09:14,57.5,0.0,22,126495,中性盘
14:09:17,57.51,0.01,30,172497,买盘
14:09:20,57.49,-0.02,24,138007,卖盘
14:09:23,57.51,0.02,8,46008,卖盘
14:09:26,57.51,0.0,21,120740,买盘
14:09:29,57.5,-0.01,55,316175,买盘
14:09:32,57.5,0.0,18,103500,买盘
14:09:35,57.5,0.0,56,321922,买盘
14:09:38,57.5,0.0,21,120730,买盘
14:09:41,57.48,-0.02,13,74733,卖盘
14:09:44,57.47,-0.01,9,51723,卖盘
