成交时间,成交价格,价格变动,成交量,成交金额,性质
13:23:48,18.81,0.0,49,92169,卖盘
13:23:51,18.81,0.0,128,240773,买盘
13:23:54,18.81,0.0,157,295233,卖盘
13:23:57,18.81,0.0,40,75240,卖盘
13:24:00,18.81,0.0,135,253935,卖盘
13:24:03,18.81,0.0,99,186212,买盘
13:24:06,18.81,0.0,90,169281,买盘
13:24:09,18.81,0.0,39,73359,买盘
13:24:12,18.8,-0.01,25,47017,卖盘
13:24:15,18.81,0.01,71,133531,买盘
13:24:18,18.81,0.0,60,112851,买盘
13:24:21,18.81,0.0,112,210672,买盘
13:24:24,18.81,0.0,112,210646,买盘
13:24:27,18.8,-0.01,92,173026,卖盘
13:24:30,18.81,0.01,23,43250,买盘
13:24:33,18.8,-0.01,89,167393,卖盘
13:24:36,18.81,0.01,21,39489,买盘
13:24:39,18.81,0.0,23,43247,买盘
13:24:42,18.81,0.0,50,94034,买盘
13:24:45,18.81,0.0,85,159830,买盘
13:24:48,18.81,0.0,85,159842,买盘
13:24:51,18.81,0.0,157,295242,买盘
13:24:54,18.81,0.0,216,406173,买盘
13:24:57,18.8,-0.01,80,150438,卖盘
13:25:00,18.81,0.01,31,58292,买盘
13:25:03,18.81,0.0,80,150467,买盘
13:25:06,18.81,0.0,108,203126,买盘
13:25:09,18.8,-0.01,293,551155,卖盘
13:25:12,18.81,0.01,605,1137540,买盘
13:25:15,18.8,-0.01,132,248220,卖盘
13:25:18,18.8,0.0,69,129748,卖盘
13:25:21,18.8,0.0,115,216213,卖盘
13:25:24,18.81,0.01,39,73337,买盘
13:25:27,18.8,-0.01,15,28200,卖盘
13:25:30,18.81,0.01,20,37606,买盘
13:25:33,18.81,0.0,98,184302,买盘
13:25:36,18.81,0.0,118,221914,买盘
13:25:39,18.8,-0.01,293,550847,卖盘
13:25:42,18.81,0.01,150,282072,买盘
13:25:45,18.81,0.0,163,306585,买盘
13:25:48,18.81,0.0,138,259492,买盘
13:25:51,18.81,0.0,20,37609,买盘
13:25:54,18.8,-0.01,111,208790,卖盘
13:25:57,18.82,0.02,3159,5942743,买盘
13:26:00,18.83,0.01,10,18828,买盘
13:26:03,18.83,0.0,59,111091,买盘
13:26:06,18.83,0.0,226,425348,买盘
13:26:09,18.82,-0.01,112,210786,买盘
13:26:12,18.82,0.0,212,398996,买盘
13:26:15,18.81,-0.01,103,193812,卖盘
13:26:18,18.82,0.01,97,182518,买盘
13:26:21,18.82,0.0,22,41406,中性盘
13:26:24,18.82,0.0,25,47054,卖盘
13:26:27,18.83,0.01,86,161905,买盘
13:26:30,18.82,-0.01,102,192022,卖盘
13:26:33,18.83,0.01,35,65905,买盘
13:26:36,18.83,0.0,265,498865,买盘
13:26:39,18.82,-0.01,315,592862,卖盘
13:26:42,18.83,0.01,57,107302,买盘
13:26:45,18.83,0.0,45,84702,买盘
13:26:48,18.82,-0.01,199,374523,卖盘
13:26:51,18.82,0.0,132,248424,买盘
13:26:54,18.82,0.0,111,208902,买盘
13:26:57,18.82,0.0,144,270996,买盘
13:27:00,18.82,0.0,132,248390,买盘
13:27:03,18.82,0.0,53,99741,买盘
13:27:06,18.82,0.0,217,408394,买盘
13:27:09,18.82,0.0,100,188195,买盘
13:27:12,18.82,0.0,40,75280,卖盘
13:27:15,18.82,0.0,226,425372,卖盘
13:27:18,18.82,0.0,123,231486,卖盘
13:27:21,18.82,0.0,119,223947,买盘
13:27:24,18.81,-0.01,15,28227,卖盘
13:27:27,18.82,0.01,48,90335,买盘
13:27:30,18.82,0.0,228,429093,买盘
13:27:33,18.82,0.0,98,184402,买盘
13:27:36,18.81,-0.01,92,173072,卖盘
13:27:39,18.82,0.01,131,246542,买盘
13:27:42,18.81,-0.01,8,15049,卖盘
13:27:45,18.82,0.01,108,203193,买盘
13:27:48,18.82,0.0,16,30106,买盘
13:27:51,18.81,-0.01,13,24458,卖盘
13:27:54,18.82,0.01,77,144858,买盘
13:27:57,18.82,0.0,152,286044,买盘
13:28:00,18.8,-0.02,2273,4275031,卖盘
13:28:03,18.81,0.01,229,430592,买盘
13:28:06,18.81,0.0,70,131645,买盘
13:28:09,18.81,0.0,47,88395,买盘
13:28:12,18.81,0.0,97,182447,买盘
13:28:15,18.81,0.0,38,71478,买盘
13:28:18,18.8,-0.01,64,120343,卖盘
13:28:21,18.81,0.01,69,129789,买盘
13:28:24,18.81,0.0,122,229475,买盘
13:28:27,18.81,0.0,23,43263,买盘
13:28:30,18.81,0.0,31,58299,买盘
13:28:33,18.8,-0.01,599,1126670,卖盘
13:28:36,18.81,0.01,67,125997,买盘
13:28:39,18.8,-0.01,70,131657,卖盘
13:28:42,18.8,0.0,18,33857,卖盘
13:28:45,18.8,0.0,515,968234,卖盘
13:28:48,18.8,0.0,1806,3395017,卖盘
13:28:51,18.8,0.0,105,197397,买盘
13:28:54,18.8,0.0,221,415321,买盘
13:28:57,18.8,0.0,30,56379,买盘
13:29:00,18.79,-0.01,710,1333730,卖盘
13:29:03,18.79,0.0,35,65765,买盘
13:29:06,18.79,0.0,96,180353,买盘
13:29:09,18.79,0.0,54,101457,买盘
13:29:12,18.79,0.0,67,125893,买盘
13:29:15,18.79,0.0,66,124014,卖盘
13:29:18,18.78,-0.01,135,253582,卖盘
13:29:21,18.79,0.01,18,33818,买盘
13:29:24,18.79,0.0,45,84555,买盘
13:29:27,18.79,0.0,37,69523,买盘
13:29:30,18.78,-0.01,46,86398,卖盘
13:29:33,18.78,0.0,184,345693,卖盘
13:29:36,18.78,0.0,141,264801,卖盘
13:29:39,18.78,0.0,74,138995,卖盘
13:29:42,18.79,0.01,10,18785,买盘
13:29:45,18.78,-0.01,151,283701,卖盘
13:29:48,18.78,0.0,95,178411,卖盘
13:29:51,18.78,0.0,32,60127,卖盘
13:29:54,18.79,0.01,72,135285,买盘
13:29:57,18.79,0.0,51,95801,卖盘
13:30:00,18.79,0.0,91,170913,买盘
13:30:03,18.79,0.0,41,77033,买盘
13:30:06,18.78,-0.01,72,135274,卖盘
13:30:09,18.79,0.01,113,212263,买盘
13:30:12,18.79,0.0,23,43216,买盘
13:30:15,18.78,-0.01,362,679937,卖盘
13:30:18,18.79,0.01,140,263036,买盘
13:30:21,18.78,-0.01,150,281764,卖盘
13:30:24,18.79,0.01,11,20669,卖盘
13:30:27,18.79,0.0,53,99579,买盘
13:30:30,18.78,-0.01,85,159688,卖盘
13:30:33,18.78,0.0,32,60113,卖盘
13:30:36,18.79,0.01,32,60131,买盘
13:30:39,18.79,0.0,34,63881,买盘
13:30:42,18.79,0.0,6,11274,卖盘
13:30:45,18.79,0.0,49,92073,卖盘
13:30:48,18.79,0.0,27,50733,卖盘
13:30:51,18.8,0.01,28,52624,买盘
13:30:54,18.79,-0.01,112,210456,卖盘
13:30:57,18.79,0.0,23,43217,买盘
13:31:00,18.79,0.0,84,157836,买盘
13:31:03,18.78,-0.01,15,28184,卖盘
13:31:06,18.79,0.01,55,103345,买盘
13:31:09,18.8,0.01,402,755745,买盘
13:31:12,18.79,-0.01,24,45096,卖盘
13:31:18,18.79,0.0,19,35718,卖盘
13:31:21,18.79,0.0,31,58249,卖盘
13:31:24,18.8,0.01,35,65770,买盘
13:31:27,18.79,-0.01,274,515053,卖盘
13:31:30,18.79,0.0,15,28188,卖盘
13:31:33,18.79,0.0,55,103366,卖盘
13:31:36,18.79,0.0,49,92108,卖盘
13:31:39,18.8,0.01,3,5640,买盘
13:31:42,18.8,0.0,20,37591,买盘
13:31:45,18.79,-0.01,37,69556,卖盘
13:31:48,18.8,0.01,4,7520,买盘
13:31:51,18.8,0.0,44,82720,买盘
13:31:54,18.8,0.0,14,26320,买盘
13:31:57,18.8,0.0,23,43230,买盘
13:32:00,18.8,0.0,136,255670,买盘
13:32:03,18.8,0.0,417,783895,买盘
13:32:06,18.8,0.0,45,84592,买盘
13:32:09,18.8,0.0,931,1750280,买盘
13:32:12,18.8,0.0,198,372240,卖盘
13:32:15,18.8,0.0,93,174858,卖盘
13:32:18,18.81,0.01,2,3761,买盘
13:32:21,18.81,0.0,52,97807,买盘
13:32:24,18.81,0.0,102,191843,买盘
13:32:27,18.8,-0.01,14,26323,卖盘
13:32:30,18.81,0.01,11,20691,买盘
13:32:33,18.81,0.0,115,216315,买盘
13:32:36,18.81,0.0,405,761805,买盘
13:32:42,18.82,0.01,47,88439,买盘
13:32:45,18.82,0.0,22,41404,买盘
13:32:48,18.82,0.0,36,67741,买盘
13:32:51,18.82,0.0,184,346288,买盘
13:32:54,18.82,0.0,390,733968,买盘
13:32:57,18.82,0.0,91,171242,买盘
13:33:00,18.82,0.0,6,11292,买盘
13:33:03,18.82,0.0,177,333111,买盘
13:33:06,18.82,0.0,105,197610,买盘
13:33:09,18.82,0.0,186,350048,买盘
13:33:12,18.82,0.0,474,891767,买盘
13:33:15,18.82,0.0,26,48928,买盘
13:33:18,18.81,-0.01,43,80912,卖盘
13:33:21,18.81,0.0,983,1849827,卖盘
13:33:24,18.82,0.01,27,50814,卖盘
13:33:27,18.83,0.01,50,94103,买盘
13:33:30,18.83,0.0,55,103564,买盘
13:33:33,18.83,0.0,1134,2135329,买盘
13:33:36,18.84,0.01,26,48982,买盘
13:33:39,18.84,0.0,196,369189,买盘
13:33:42,18.84,0.0,148,278832,买盘
13:33:45,18.84,0.0,92,173324,买盘
13:33:48,18.84,0.0,406,764847,买盘
13:33:51,18.85,0.01,525,989200,买盘
13:33:54,18.85,0.0,75,141365,买盘
13:33:57,18.85,0.0,99,186599,买盘
13:34:00,18.85,0.0,222,418468,买盘
13:34:03,18.85,0.0,310,584350,买盘
13:34:06,18.85,0.0,85,160225,买盘
13:34:09,18.85,0.0,164,309249,卖盘
13:34:12,18.86,0.01,150,282756,买盘
13:34:15,18.86,0.0,299,563788,买盘
13:34:18,18.86,0.0,72,135752,买盘
13:34:21,18.85,-0.01,158,297819,卖盘
13:34:24,18.85,0.0,810,1526850,买盘
13:34:27,18.85,0.0,237,446745,买盘
13:34:30,18.84,-0.01,73,137587,卖盘
13:34:33,18.85,0.01,132,248738,买盘
13:34:36,18.85,0.0,340,640868,买盘
13:34:39,18.85,0.0,126,237474,买盘
13:34:42,18.84,-0.01,151,284613,卖盘
13:34:45,18.85,0.01,73,137593,买盘
13:34:48,18.85,0.0,33,62194,买盘
13:34:51,18.85,0.0,29,54654,买盘
13:34:54,18.85,0.0,130,245038,买盘
13:34:57,18.85,0.0,73,137588,买盘
13:35:00,18.85,0.0,25,47125,买盘
13:35:03,18.87,0.02,4396,8288288,买盘
13:35:06,18.87,0.0,144,271746,卖盘
13:35:09,18.87,0.0,144,271605,卖盘
13:35:12,18.88,0.01,308,581421,买盘
13:35:15,18.87,-0.01,391,737914,中性盘
13:35:18,18.88,0.01,246,464265,买盘
13:35:21,18.87,-0.01,353,666371,卖盘
13:35:24,18.87,0.0,1148,2166195,买盘
13:35:27,18.87,0.0,300,566122,买盘
13:35:30,18.87,0.0,61,115137,卖盘
13:35:33,18.87,0.0,437,824978,卖盘
13:35:36,18.88,0.01,256,483196,买盘
13:35:39,18.87,-0.01,267,504070,卖盘
13:35:42,18.88,0.01,100,188787,买盘
13:35:45,18.88,0.0,512,966153,买盘
13:35:48,18.88,0.0,490,924832,买盘
13:35:51,18.87,-0.01,127,239738,中性盘
13:35:54,18.87,0.0,222,418987,买盘
13:35:57,18.87,0.0,96,181159,买盘
13:36:00,18.87,0.0,295,556807,卖盘
13:36:03,18.87,0.0,153,288645,卖盘
13:36:06,18.87,0.0,199,375496,卖盘
13:36:09,18.87,0.0,105,198098,买盘
13:36:12,18.87,0.0,89,167880,买盘
13:36:15,18.87,0.0,65,122649,买盘
13:36:18,18.87,0.0,45,84901,买盘
13:36:21,18.86,-0.01,77,145269,卖盘
13:36:24,18.87,0.01,171,322536,买盘
13:36:27,18.86,-0.01,474,893965,卖盘
13:36:30,18.86,0.0,135,254498,卖盘
13:36:33,18.86,0.0,44,82971,买盘
13:36:36,18.85,-0.01,248,467486,卖盘
13:36:39,18.85,0.0,296,558229,卖盘
13:36:42,18.85,0.0,75,141304,买盘
13:36:45,18.84,-0.01,13,24497,卖盘
13:36:48,18.85,0.01,83,156388,买盘
13:36:51,18.84,-0.01,77,145068,卖盘
13:36:54,18.84,0.0,19,35793,买盘
13:36:57,18.83,-0.01,110,207130,卖盘
13:37:00,18.83,0.0,110,207130,买盘
13:37:03,18.83,0.0,109,205247,买盘
13:37:06,18.83,0.0,99,186368,买盘
13:37:09,18.83,0.0,20,37660,卖盘
13:37:12,18.83,0.0,15,28242,买盘
13:37:15,18.83,0.0,70,131822,卖盘
13:37:18,18.82,-0.01,78,146881,卖盘
13:37:21,18.83,0.01,13,24479,买盘
13:37:24,18.83,0.0,67,126161,买盘
13:37:27,18.83,0.0,45,84707,买盘
13:37:30,18.83,0.0,30,56486,买盘
13:37:33,18.82,-0.01,220,414059,卖盘
13:37:36,18.82,0.0,74,139330,卖盘
13:37:39,18.82,0.0,62,116686,卖盘
13:37:42,18.82,0.0,38,71516,卖盘
13:37:45,18.83,0.01,71,133640,买盘
13:37:48,18.82,-0.01,82,154329,卖盘
13:37:51,18.83,0.01,7,13181,买盘
13:37:54,18.82,-0.01,4,7530,卖盘
13:37:57,18.83,0.01,153,288099,买盘
13:38:00,18.82,-0.01,23,43294,卖盘
13:38:03,18.82,0.0,100,188293,卖盘
13:38:06,18.83,0.01,25,47074,买盘
13:38:09,18.83,0.0,53,99799,买盘
13:38:12,18.82,-0.01,60,112933,卖盘
13:38:15,18.82,0.0,15,28240,卖盘
13:38:18,18.83,0.01,225,423551,买盘
13:38:21,18.83,0.0,69,129873,买盘
13:38:24,18.83,0.0,190,357770,买盘
13:38:27,18.82,-0.01,50,94127,卖盘
13:38:30,18.82,0.0,101,190117,卖盘
13:38:33,18.83,0.01,33,62114,买盘
13:38:36,18.82,-0.01,50,94130,卖盘
13:38:39,18.82,0.0,65,122351,卖盘
13:38:42,18.83,0.01,75,141182,买盘
13:38:45,18.82,-0.01,833,1568503,卖盘
13:38:48,18.83,0.01,87,163799,买盘
13:38:51,18.82,-0.01,93,175109,卖盘
13:38:54,18.83,0.01,17,32011,买盘
13:38:57,18.82,-0.01,561,1055818,卖盘
13:39:00,18.82,0.0,154,289840,卖盘
13:39:03,18.82,0.0,17,31987,买盘
13:39:06,18.82,0.0,440,827679,买盘
13:39:09,18.82,0.0,207,389567,买盘
13:39:12,18.81,-0.01,45,84665,卖盘
13:39:15,18.82,0.01,55,103508,买盘
13:39:18,18.82,0.0,18,33868,买盘
13:39:21,18.82,0.0,166,312256,买盘
13:39:24,18.81,-0.01,25,47026,卖盘
13:39:27,18.82,0.01,11,20702,买盘
13:39:30,18.81,-0.01,203,381997,卖盘
13:39:33,18.81,0.0,113,212604,卖盘
13:39:36,18.81,0.0,237,446015,卖盘
13:39:39,18.82,0.01,77,144883,买盘
13:39:42,18.81,-0.01,589,1107913,卖盘
13:39:45,18.82,0.01,154,289731,买盘
13:39:48,18.81,-0.01,56,105347,卖盘
13:39:51,18.81,0.0,874,1643999,卖盘
13:39:54,18.81,0.0,39,73352,买盘
13:39:57,18.81,0.0,48,90271,买盘
13:40:00,18.8,-0.01,151,283921,卖盘
13:40:03,18.8,0.0,109,204986,卖盘
13:40:06,18.8,0.0,1611,3028530,卖盘
13:40:09,18.8,0.0,409,768536,买盘
13:40:12,18.78,-0.02,1743,3274152,卖盘
13:40:15,18.79,0.01,34,63886,买盘
13:40:18,18.78,-0.01,61,114560,卖盘
13:40:21,18.78,0.0,894,1678709,卖盘
13:40:24,18.78,0.0,72,135171,买盘
13:40:27,18.77,-0.01,150,281667,卖盘
13:40:30,18.77,0.0,121,227228,卖盘
13:40:33,18.78,0.01,98,183969,买盘
13:40:36,18.78,0.0,44,82599,买盘
13:40:39,18.78,0.0,15,28158,买盘
13:40:42,18.77,-0.01,310,581887,卖盘
13:40:45,18.78,0.01,515,966665,买盘
13:40:48,18.78,0.0,39,73209,买盘
13:40:51,18.77,-0.01,141,264721,卖盘
13:40:54,18.77,0.0,435,816168,买盘
13:40:57,18.77,0.0,280,525751,买盘
13:41:00,18.77,0.0,44,82596,买盘
13:41:03,18.77,0.0,272,510514,卖盘
13:41:06,18.77,0.0,84,157668,卖盘
13:41:09,18.77,0.0,61,114506,卖盘
13:41:12,18.77,0.0,176,330429,卖盘
13:41:15,18.78,0.01,124,232755,买盘
13:41:18,18.77,-0.01,159,298447,卖盘
13:41:21,18.78,0.01,123,230889,买盘
13:41:24,18.77,-0.01,43,80736,卖盘
13:41:27,18.78,0.01,370,694677,买盘
13:41:30,18.78,0.0,33,61966,买盘
13:41:33,18.78,0.0,79,148318,买盘
13:41:36,18.77,-0.01,41,76977,卖盘
13:41:39,18.77,0.0,60,112660,卖盘
13:41:42,18.78,0.01,80,150193,买盘
13:41:45,18.77,-0.01,82,153918,卖盘
13:41:48,18.78,0.01,155,290985,买盘
13:41:51,18.78,0.0,37,69462,买盘
13:41:54,18.77,-0.01,312,585734,卖盘
13:41:57,18.78,0.01,47,88251,买盘
13:42:00,18.78,0.0,94,176469,买盘
13:42:03,18.77,-0.01,204,383073,卖盘
13:42:06,18.77,0.0,357,670435,卖盘
13:42:09,18.78,0.01,1027,1927696,买盘
13:42:12,18.77,-0.01,248,465508,卖盘
13:42:15,18.77,0.0,27,50685,卖盘
13:42:18,18.77,0.0,390,732067,卖盘
13:42:21,18.77,0.0,213,399802,卖盘
13:42:24,18.77,0.0,228,427958,卖盘
13:42:27,18.77,0.0,119,223402,卖盘
13:42:30,18.77,0.0,232,435400,卖盘
13:42:33,18.77,0.0,543,1018783,买盘
13:42:36,18.76,-0.01,197,369629,卖盘
13:42:39,18.77,0.01,82,153861,买盘
13:42:42,18.76,-0.01,253,474650,卖盘
13:42:45,18.76,0.0,765,1435138,卖盘
13:42:48,18.75,-0.01,189,354420,卖盘
13:42:51,18.75,0.0,2293,4299375,卖盘
13:42:54,18.75,0.0,125,234308,买盘
13:42:57,18.74,-0.01,176,329861,卖盘
13:43:00,18.74,0.0,1072,2008866,卖盘
13:43:03,18.74,0.0,64,119893,买盘
13:43:06,18.73,-0.01,187,350268,卖盘
13:43:09,18.74,0.01,48,89942,买盘
13:43:12,18.74,0.0,348,651828,买盘
13:43:15,18.73,-0.01,431,807618,卖盘
13:43:18,18.73,0.0,23,43096,卖盘
13:43:21,18.74,0.01,95,177969,买盘
13:43:24,18.73,-0.01,122,228550,卖盘
13:43:27,18.73,0.0,97,181757,卖盘
13:43:30,18.73,0.0,227,425177,卖盘
13:43:33,18.74,0.01,453,848502,买盘
13:43:36,18.74,0.0,806,1510429,买盘
13:43:39,18.74,0.0,162,303603,买盘
13:43:42,18.74,0.0,93,174335,卖盘
13:43:45,18.74,0.0,124,232395,卖盘
13:43:48,18.74,0.0,178,333583,卖盘
13:43:51,18.74,0.0,92,172461,卖盘
13:43:54,18.75,0.01,88,164957,买盘
13:43:57,18.74,-0.01,22,41239,卖盘
13:44:00,18.75,0.01,80,149925,买盘
13:44:03,18.75,0.0,37,69372,买盘
13:44:06,18.75,0.0,74,138699,买盘
13:44:09,18.75,0.0,100,187500,买盘
13:44:12,18.75,0.0,110,206250,买盘
13:44:15,18.75,0.0,96,180003,买盘
13:44:18,18.75,0.0,134,251250,卖盘
13:44:21,18.75,0.0,263,493160,卖盘
13:44:24,18.75,0.0,83,155625,买盘
13:44:27,18.76,0.01,184,344967,买盘
13:44:30,18.75,-0.01,84,157507,卖盘
13:44:33,18.76,0.01,11,20636,买盘
13:44:36,18.75,-0.01,124,232511,卖盘
13:44:39,18.75,0.0,42,78761,卖盘
13:44:42,18.76,0.01,51,95666,买盘
13:44:45,18.75,-0.01,12,22503,卖盘
13:44:48,18.76,0.01,135,253240,买盘
13:44:51,18.76,0.0,100,187599,买盘
13:44:54,18.76,0.0,127,238196,卖盘
13:44:57,18.76,0.0,112,210102,买盘
13:45:00,18.76,0.0,135,253236,买盘
13:45:03,18.76,0.0,218,408826,买盘
13:45:06,18.76,0.0,9,16884,卖盘
13:45:09,18.77,0.01,228,427749,买盘
13:45:12,18.77,0.0,18,33781,买盘
13:45:15,18.77,0.0,14,26277,买盘
13:45:18,18.77,0.0,86,161422,买盘
13:45:21,18.77,0.0,20,37524,买盘
13:45:24,18.77,0.0,17,31908,买盘
13:45:27,18.77,0.0,1115,2091374,买盘
13:45:30,18.77,0.0,203,381030,买盘
13:45:33,18.77,0.0,93,174560,买盘
13:45:36,18.77,0.0,223,418571,买盘
13:45:39,18.77,0.0,222,416694,卖盘
13:45:42,18.77,0.0,17,31920,卖盘
13:45:45,18.78,0.01,126,236605,买盘
13:45:48,18.78,0.0,167,313476,买盘
13:45:51,18.78,0.0,159,298566,买盘
13:45:54,18.77,-0.01,225,422525,卖盘
13:45:57,18.77,0.0,50,93880,卖盘
13:46:00,18.78,0.01,39,73216,买盘
13:46:03,18.77,-0.01,101,189645,卖盘
13:46:06,18.77,0.0,406,762375,卖盘
13:46:09,18.78,0.01,49,92014,买盘
13:46:12,18.78,0.0,21,39435,买盘
13:46:15,18.77,-0.01,71,133289,卖盘
13:46:18,18.78,0.01,50,93898,买盘
13:46:21,18.77,-0.01,22,41306,卖盘
13:46:24,18.78,0.01,20,37557,买盘
13:46:27,18.77,-0.01,90,168952,卖盘
13:46:30,18.77,0.0,36,67578,卖盘
13:46:33,18.77,0.0,171,321048,卖盘
13:46:36,18.78,0.01,473,887873,买盘
13:46:39,18.78,0.0,30,56330,买盘
13:46:42,18.78,0.0,12,22536,买盘
13:46:45,18.78,0.0,91,170850,买盘
13:46:48,18.78,0.0,41,76985,买盘
13:46:51,18.78,0.0,6,11268,买盘
13:46:54,18.77,-0.01,47,88226,卖盘
13:46:57,18.77,0.0,35,65714,卖盘
13:47:00,18.77,0.0,21,39423,卖盘
13:47:03,18.77,0.0,4,7510,卖盘
13:47:06,18.78,0.01,26,48816,买盘
13:47:09,18.78,0.0,22,41314,买盘
13:47:12,18.78,0.0,42,78840,买盘
13:47:15,18.77,-0.01,839,1574804,卖盘
13:47:18,18.77,0.0,124,232760,买盘
13:47:21,18.77,0.0,161,302193,卖盘
13:47:24,18.77,0.0,118,221466,买盘
13:47:27,18.77,0.0,69,129501,买盘
13:47:30,18.77,0.0,237,444641,买盘
13:47:33,18.77,0.0,51,95703,买盘
13:47:36,18.77,0.0,22,41290,买盘
13:47:39,18.76,-0.01,24,45027,卖盘
13:47:42,18.77,0.01,27,50676,买盘
13:47:45,18.77,0.0,15,28151,买盘
13:47:48,18.77,0.0,63,118195,买盘
13:47:51,18.76,-0.01,40,75056,卖盘
13:47:54,18.77,0.01,114,213920,买盘
13:47:57,18.76,-0.01,45,84423,卖盘
13:48:00,18.77,0.01,69,129459,买盘
13:48:03,18.76,-0.01,33,61909,卖盘
13:48:06,18.77,0.01,856,1605861,买盘
13:48:09,18.75,-0.02,166,311355,卖盘
13:48:12,18.77,0.02,55,103226,买盘
13:48:15,18.76,-0.01,23,43166,卖盘
13:48:18,18.76,0.0,5,9380,卖盘
13:48:21,18.76,0.0,66,123816,卖盘
13:48:24,18.76,0.0,28,52528,买盘
13:48:27,18.76,0.0,219,410744,买盘
13:48:30,18.76,0.0,48,90018,买盘
13:48:33,18.76,0.0,132,247628,买盘
13:48:36,18.76,0.0,53,99409,卖盘
13:48:39,18.76,0.0,6,11256,卖盘
13:48:42,18.76,0.0,25,46900,卖盘
13:48:45,18.75,-0.01,124,232597,卖盘
13:48:48,18.76,0.01,63,118188,卖盘
13:48:51,18.75,-0.01,67,125649,卖盘
13:48:54,18.75,0.0,53,99381,卖盘
13:48:57,18.76,0.01,36,67529,买盘
13:49:00,18.75,-0.01,66,123762,卖盘
13:49:03,18.75,0.0,377,706905,卖盘
13:49:06,18.76,0.01,57,106907,买盘
13:49:09,18.75,-0.01,61,114388,卖盘
13:49:12,18.75,0.0,39,73162,卖盘
13:49:15,18.75,0.0,52,97503,卖盘
13:49:18,18.76,0.01,333,624474,买盘
13:49:21,18.75,-0.01,122,228771,卖盘
13:49:24,18.75,0.0,36,67504,卖盘
13:49:27,18.75,0.0,131,245642,卖盘
13:49:30,18.76,0.01,1132,2122552,买盘
13:49:33,18.74,-0.02,1339,2509587,卖盘
13:49:36,18.74,0.0,135,252950,买盘
13:49:39,18.74,0.0,78,146147,买盘
13:49:42,18.74,0.0,75,140519,买盘
13:49:45,18.74,0.0,75,140523,买盘
13:49:48,18.74,0.0,164,307223,卖盘
13:49:51,18.74,0.0,189,354057,买盘
13:49:54,18.74,0.0,67,125544,卖盘
13:49:57,18.75,0.01,99,185474,买盘
13:50:00,18.74,-0.01,316,592184,卖盘
13:50:03,18.74,0.0,260,487206,买盘
13:50:06,18.74,0.0,120,224798,买盘
13:50:09,18.74,0.0,464,869135,买盘
13:50:12,18.72,-0.02,1595,2987378,卖盘
13:50:15,18.72,0.0,45,84266,卖盘
13:50:18,18.73,0.01,1042,1951667,买盘
13:50:21,18.73,0.0,192,359546,卖盘
13:50:24,18.73,0.0,98,183520,买盘
13:50:27,18.73,0.0,39,73039,买盘
13:50:30,18.73,0.0,89,166678,买盘
13:50:33,18.73,0.0,571,1069026,买盘
13:50:36,18.73,0.0,1338,2504881,买盘
13:50:39,18.73,0.0,93,174163,买盘
13:50:42,18.72,-0.01,67,125460,卖盘
13:50:45,18.72,0.0,260,486826,卖盘
13:50:48,18.73,0.01,37,69279,买盘
13:50:51,18.73,0.0,186,348346,买盘
13:50:54,18.72,-0.01,127,237756,卖盘
13:50:57,18.72,0.0,137,256585,卖盘
13:51:00,18.72,0.0,278,520626,卖盘
13:51:03,18.73,0.01,245,458872,买盘
13:51:06,18.72,-0.01,224,419477,卖盘
13:51:09,18.73,0.01,148,276455,买盘
13:51:12,18.73,0.0,118,220996,卖盘
13:51:15,18.74,0.01,26,48712,买盘
13:51:18,18.74,0.0,140,262240,买盘
13:51:21,18.74,0.0,120,224796,买盘
13:51:24,18.73,-0.01,22,41224,卖盘
13:51:27,18.74,0.01,257,481415,买盘
13:51:30,18.74,0.0,53,99275,买盘
13:51:33,18.74,0.0,105,196770,买盘
13:51:36,18.74,0.0,114,213591,买盘
13:51:39,18.74,0.0,217,406541,买盘
13:51:42,18.73,-0.01,83,155530,卖盘
13:51:45,18.74,0.01,298,558210,买盘
13:51:48,18.74,0.0,808,1514183,买盘
13:51:51,18.73,-0.01,81,151792,卖盘
13:51:54,18.74,0.01,320,599680,买盘
13:51:57,18.75,0.01,29,54374,买盘
13:52:00,18.75,0.0,37,69360,买盘
13:52:03,18.75,0.0,16,29989,买盘
13:52:06,18.75,0.0,25,46875,买盘
13:52:09,18.74,-0.01,34,63746,卖盘
13:52:12,18.75,0.01,7,13120,买盘
13:52:15,18.74,-0.01,104,194906,卖盘
13:52:18,18.74,0.0,60,112455,卖盘
13:52:21,18.74,0.0,119,223106,卖盘
13:52:24,18.74,0.0,110,206140,卖盘
13:52:27,18.74,0.0,229,429147,卖盘
13:52:30,18.74,0.0,134,251118,卖盘
13:52:33,18.74,0.0,99,185499,买盘
13:52:36,18.74,0.0,117,219224,买盘
13:52:39,18.74,0.0,21,39354,买盘
13:52:42,18.74,0.0,59,110548,买盘
13:52:45,18.74,0.0,196,367274,买盘
13:52:48,18.74,0.0,8,14992,买盘
13:52:51,18.73,-0.01,13,24351,卖盘
13:52:54,18.73,0.0,431,807671,卖盘
13:52:57,18.74,0.01,87,162983,买盘
13:53:00,18.73,-0.01,24,44956,卖盘
13:53:03,18.73,0.0,160,299681,卖盘
13:53:06,18.73,0.0,1098,2056569,卖盘
13:53:09,18.73,0.0,119,222904,卖盘
13:53:12,18.73,0.0,144,269720,买盘
13:53:15,18.73,0.0,148,277210,卖盘
13:53:18,18.73,0.0,343,642166,买盘
